Time	XCoord	YCoord	VideoName
395449	-33728	33368	4T-D4-ND-F-BL.mpeg
395469	-33728	33368	4T-D4-ND-F-BL.mpeg
395489	-33728	33368	4T-D4-ND-F-BL.mpeg
395509	-33728	33368	4T-D4-ND-F-BL.mpeg
395529	-33728	33368	4T-D4-ND-F-BL.mpeg
395548	-33728	33368	4T-D4-ND-F-BL.mpeg
395569	-33728	33368	4T-D4-ND-F-BL.mpeg
395589	-33728	33368	4T-D4-ND-F-BL.mpeg
395609	-33728	33368	4T-D4-ND-F-BL.mpeg
395629	-33728	33368	4T-D4-ND-F-BL.mpeg
395649	-33728	33368	4T-D4-ND-F-BL.mpeg
395669	-33728	33368	4T-D4-ND-F-BL.mpeg
395689	-33728	33368	4T-D4-ND-F-BL.mpeg
395709	-33728	33368	4T-D4-ND-F-BL.mpeg
395729	-33728	33368	4T-D4-ND-F-BL.mpeg
395749	-33728	33368	4T-D4-ND-F-BL.mpeg
395834	-33728	33368	4T-D4-ND-F-BL.mpeg
395849	-33728	33368	4T-D4-ND-F-BL.mpeg
395869	-33728	33368	4T-D4-ND-F-BL.mpeg
395889	-33728	33368	4T-D4-ND-F-BL.mpeg
395909	-33728	33368	4T-D4-ND-F-BL.mpeg
395929	-33728	33368	4T-D4-ND-F-BL.mpeg
395949	-33728	33368	4T-D4-ND-F-BL.mpeg
395969	-33728	33368	4T-D4-ND-F-BL.mpeg
395989	-33728	33368	4T-D4-ND-F-BL.mpeg
396009	-33728	33368	4T-D4-ND-F-BL.mpeg
396028	-33728	33368	4T-D4-ND-F-BL.mpeg
396048	-33728	33368	4T-D4-ND-F-BL.mpeg
396069	-33728	33368	4T-D4-ND-F-BL.mpeg
396089	-33728	33368	4T-D4-ND-F-BL.mpeg
396109	-33728	33368	4T-D4-ND-F-BL.mpeg
396129	-33728	33368	4T-D4-ND-F-BL.mpeg
396148	-33728	33368	4T-D4-ND-F-BL.mpeg
396234	-33728	33368	4T-D4-ND-F-BL.mpeg
396249	-33728	33368	4T-D4-ND-F-BL.mpeg
396269	-33728	33368	4T-D4-ND-F-BL.mpeg
396289	-33728	33368	4T-D4-ND-F-BL.mpeg
396309	-33728	33368	4T-D4-ND-F-BL.mpeg
396329	-33728	33368	4T-D4-ND-F-BL.mpeg
396349	-33728	33368	4T-D4-ND-F-BL.mpeg
396368	-33728	33368	4T-D4-ND-F-BL.mpeg
396388	-33728	33368	4T-D4-ND-F-BL.mpeg
396409	-33728	33368	4T-D4-ND-F-BL.mpeg
396428	-33728	33368	4T-D4-ND-F-BL.mpeg
396449	-33728	33368	4T-D4-ND-F-BL.mpeg
396469	-33728	33368	4T-D4-ND-F-BL.mpeg
396488	-33728	33368	4T-D4-ND-F-BL.mpeg
396509	-33728	33368	4T-D4-ND-F-BL.mpeg
396528	-33728	33368	4T-D4-ND-F-BL.mpeg
396549	-33728	33368	4T-D4-ND-F-BL.mpeg
396634	-33728	33368	4T-D4-ND-F-BL.mpeg
396649	-33728	33368	4T-D4-ND-F-BL.mpeg
